0.49  	0.98  	1.44  	2.09  	2.98  	4.85  	6.57  	9.16  	10.82  	10.77  	13.932  	15  	16
0.37  	0.66  	1.35  	1.99  	2.93  	4.24  	6.46  	8.51  	12.24  	10.78  	14.041  	15  	16
0.84  	1.37  	2.09  	2.86  	3.99  	5.58  	7.77  	9.29  	11.55  	11.422  	12.799  	14.177  	15.554
1.42  	1.93  	2.49  	3.14  	3.91  	4.91  	6.02  	7.4  	8.13  	11.422  	12.799  	14.177  	15.554
0.94  	1.37  	2.02  	3.22  	4.63  	6.04  	7.66  	9.81  	11.8  	11.422  	12.799  	14.177  	15.554
0.64  	1.27  	1.88  	2.79  	4.49  	5.84  	6.83  	7.69  	9.81  	11.422  	12.799  	14.177  	15.554
0.49  	0.88  	1.55  	2.33  	3.44  	5.92  	8.6  	9.6  	12.17  	11.422  	12.799  	14.177  	15.554
0.54  	0.85  	1.32  	2.24  	3.52  	5.35  	8.06  	9.51  	11.36  	11.422  	12.799  	14.177  	15.554
0.74  	0.96  	1.31  	1.92  	2.93  	4.64  	7.52  	9.12  	11.08  	11.422  	12.799  	14.177  	15.554
0.81  	1.22  	1.64  	2.22  	3.24  	4.68  	7.3  	9.84  	13.25  	11.422  	12.799  	14.177  	15.554
1.05  	1.45  	2.15  	2.89  	3.75  	4.71  	6.08  	8.82  	11.8  	11.422  	12.799  	14.177  	15.554
1.16  	1.57  	2.21  	3.1  	4.27  	5.19  	6.14  	7.77  	10.12  	11.422  	12.799  	14.177  	15.554
0.81  	1.52  	2.16  	2.79  	4.07  	5.53  	6.47  	7.19  	7.98  	11.422  	12.799  	14.177  	15.554
0.835  	1.311  	2.061  	2.936  	3.241  	5.325  	7.056  	7.815  	8.355  	9.329  	12.799  	14.177  	15.554
0.774  	1.199  	1.782  	2.588  	3.814  	4.989  	6.232  	8.05  	8.74  	9.719  	10.683  	14.177  	15.554
0.794  	1.11  	1.614  	2.464  	3.823  	5.72  	6.735  	8.041  	9.282  	9.943  	11.108  	12.037  	15.554
0.615  	1.03  	1.53  	2.214  	3.422  	5.201  	7.201  	7.817  	8.839  	10.523  	11.35  	12.492  	13.379
0.683  	1.061  	1.616  	2.305  	3.301  	4.861  	6.869  	9.335  	10.479  	11.502  	11.978  	12.751  	13.859
0.543  	0.991  	1.526  	2.33  	3.209  	4.289  	6.004  	6.717  	10.161  	11.176  	13.029  	13.418  	14.131
0.612  	1.064  	1.69  	2.446  	3.399  	4.661  	5.875  	7.402  	9.041  	11.294  	12.68  	14.53  	14.831
0.654  	1.065  	1.659  	2.552  	3.639  	4.819  	6.377  	7.7  	9.34  	11.33  	12.806  	14.162  	15.99
0.675  	1.159  	1.622  	2.388  	3.624  	4.883  	6.391  	8.199  	9.395  	11.195  	12.845  	14.295  	15.608
0.634  	1.088  	1.822  	2.528  	3.613  	5.067  	6.453  	7.952  	9.439  	11.242  	12.7  	14.336  	15.746
0.63  	1.118  	1.61  	2.435  	3.308  	4.77  	6.347  	7.909  	9.221  	10.561  	12.751  	14.183  	15.788
0.676  	1.035  	1.571  	2.184  	3.26  	4.511  	6.063  	7.73  	9.037  	10.682  	12.018  	14.236  	15.629
0.722  	1.112  	1.572  	2.361  	3.265  	4.524  	5.779  	7.438  	9.292  	10.497  	12.149  	13.461  	15.685
0.715  	1.171  	1.782  	2.394  	3.583  	4.892  	6.535  	7.984  	9.036  	10.852  	11.95  	13.6  	14.877
0.745  	1.271  	1.836  	2.804  	3.765  	5.166  	6.396  	8.105  	9.165  	10.057  	12.333  	13.389  	15.022
0.698  	1.157  	1.736  	2.404  	3.854  	5.3  	6.64  	8.041  	9.443  	10.368  	11.474  	13.794  	14.801
0.695  	1.185  	1.732  	2.427  	3.36  	4.937  	6.275  	7.499  	8.656  	10.648  	11.811  	12.883  	15.224
0.664  	1.111  	1.633  	2.264  	3.167  	4.627  	6.337  	7.884  	9.384  	10.706  	12.113  	13.241  	14.27
0.666  	1.133  	1.736  	2.367  	3.145  	4.452  	6.327  	7.93  	10.084  	10.488  	12.175  	13.562  	14.646
0.74  	1.204  	1.718  	2.346  	3.256  	4.314  	5.799  	7.35  	9.086  	10.127  	11.94  	13.627  	14.981
0.764  	1.172  	1.723  	2.345  	3.243  	4.189  	5.507  	6.981  	8.67  	10  	11.55  	13.378  	15.05
0.712  	1.056  	1.571  	2.195  	3.171  	4.528  	5.64  	6.701  	8.233  	10.077  	11.412  	12.964  	14.79
0.785  	1.098  	1.652  	2.251  	3.237  	4.455  	5.952  	7.279  	8.513  	9.708  	11.495  	12.817  	14.355
0.734  	1.167  	1.69  	2.332  	3.299  	4.662  	5.946  	7.353  	8.204  	9.44  	11.095  	12.905  	14.201
0.854  	1.174  	1.701  	2.501  	3.31  	4.611  	6.003  	7.344  	8.096  	9.609  	10.804  	12.479  	14.294
0.695  	1.151  	1.662  	2.392  	3.336  	4.439  	6.094  	7.266  	8.683  	9.563  	10.988  	12.167  	13.845
