cw.dat auto written
1 2
1946  2019
3  15
1
0.35  	0.73  	1.19  	2.01  	2.76  	4.22  	5.88  	9.3  	10.28  	11.86  	13.54  	14.31  	14.28
0.49  	0.9  	1.43  	2.05  	3.3  	4.56  	6.46  	8.63  	9.93  	10.9  	13.67  	14.26  	14.91
0.49  	0.81  	1.45  	2.15  	3.04  	4.46  	6.54  	7.98  	10.15  	10.85  	13.18  	14  	15
0.35  	0.7  	1.24  	2.14  	3.15  	4.29  	6.58  	8.61  	9.22  	10.89  	14.34  	14.5  	15.31
0.27  	0.56  	1.02  	1.72  	3.02  	4.2  	5.84  	7.26  	8.84  	9.28  	14.45  	15  	15.5
0.49  	0.98  	1.44  	2.09  	2.98  	4.85  	6.57  	9.16  	10.82  	10.77  	13.93  	15  	16
0.37  	0.66  	1.35  	1.99  	2.93  	4.24  	6.46  	8.51  	12.24  	10.78  	14.04  	15  	16
0.84  	1.37  	2.09  	2.86  	3.99  	5.58  	7.77  	9.29  	11.55  	11.42  	12.8  	14.18  	15.55
1.42  	1.93  	2.49  	3.14  	3.91  	4.91  	6.02  	7.4  	8.13  	11.42  	12.8  	14.18  	15.55
0.94  	1.37  	2.02  	3.22  	4.63  	6.04  	7.66  	9.81  	11.8  	11.42  	12.8  	14.18  	15.55
0.64  	1.27  	1.88  	2.79  	4.49  	5.84  	6.83  	7.69  	9.81  	11.42  	12.8  	14.18  	15.55
0.49  	0.88  	1.55  	2.33  	3.44  	5.92  	8.6  	9.6  	12.17  	11.42  	12.8  	14.18  	15.55
0.54  	0.85  	1.32  	2.24  	3.52  	5.35  	8.06  	9.51  	11.36  	11.42  	12.8  	14.18  	15.55
0.74  	0.96  	1.31  	1.92  	2.93  	4.64  	7.52  	9.12  	11.08  	11.42  	12.8  	14.18  	15.55
0.81  	1.22  	1.64  	2.22  	3.24  	4.68  	7.3  	9.84  	13.25  	11.42  	12.8  	14.18  	15.55
1.05  	1.45  	2.15  	2.89  	3.75  	4.71  	6.08  	8.82  	11.8  	11.42  	12.8  	14.18  	15.55
1.16  	1.57  	2.21  	3.1  	4.27  	5.19  	6.14  	7.77  	10.12  	11.42  	12.8  	14.18  	15.55
0.81  	1.52  	2.16  	2.79  	4.07  	5.53  	6.47  	7.19  	7.98  	11.457  	12.8  	14.18  	15.55
0.82  	1.3  	2.06  	2.89  	3.21  	5.2  	6.8  	7.57  	8.01  	9.955  	13.012  	14.18  	15.55
0.77  	1.2  	1.78  	2.59  	3.81  	4.99  	6.23  	8.05  	8.74  	9.774  	11.388  	14.546  	15.55
0.79  	1.11  	1.61  	2.46  	3.82  	5.72  	6.74  	8.04  	9.28  	10.451  	11.19  	12.819  	16.045
0.67  	1.04  	1.53  	2.22  	3.42  	5.2  	7.19  	7.73  	8.61  	11.145  	11.926  	12.608  	14.234
0.68  	1.05  	1.62  	2.3  	3.3  	4.86  	6.87  	9.3  	10.3  	10.754  	12.676  	13.394  	14.011
0.63  	1.01  	1.54  	2.34  	3.21  	4.29  	6  	6.73  	10.08  	11.151  	12.255  	14.191  	14.839
0.57  	1.04  	1.61  	2.34  	3.34  	4.48  	5.72  	7.52  	8.02  	11.93  	12.682  	13.743  	15.675
0.66  	1.05  	1.62  	2.51  	3.51  	4.78  	6.04  	7.54  	9  	10.23  	13.519  	14.197  	15.206
0.72  	1.13  	1.56  	2.31  	3.52  	4.78  	6.2  	7.66  	9.14  	10.379  	11.687  	15.081  	15.681
0.67  	1.12  	1.83  	2.5  	3.58  	5.04  	6.36  	8.2  	10.71  	10.167  	11.848  	13.138  	16.602
0.72  	1.13  	1.61  	2.43  	3.27  	4.72  	6.71  	7.98  	9.19  	10.84  	11.619  	13.31  	14.571
0.69  	1.08  	1.57  	2.21  	3.26  	4.44  	6.23  	8.19  	9.72  	10.626  	12.347  	13.066  	14.752
0.72  	1.16  	1.6  	2.39  	3.32  	4.54  	5.47  	6.78  	7.7  	10.8  	12.116  	13.842  	14.494
0.74  	1.21  	1.83  	2.51  	3.82  	5.04  	6.58  	8.08  	8.94  	10.349  	12.304  	13.596  	15.309
0.77  	1.27  	1.87  	2.82  	3.79  	5.12  	6.22  	7.75  	8.4  	10.139  	11.816  	13.795  	15.052
0.75  	1.17  	1.74  	2.42  	3.86  	5.35  	6.43  	8.01  	8.67  	10.055  	11.588  	13.276  	15.261
0.78  	1.2  	1.74  	2.44  	3.4  	5.04  	6.25  	7.32  	8.53  	10.378  	11.496  	13.033  	14.715
0.78  	1.31  	1.72  	2.37  	3.2  	4.62  	6.18  	7.47  	8.57  	10.387  	11.847  	12.935  	14.459
0.67  	1.14  	1.73  	2.34  	3.12  	4.4  	6.28  	8.24  	10.35  	10.367  	11.857  	13.309  	14.356
0.71  	1.17  	1.67  	2.36  	3.19  	4.22  	5.58  	7.31  	9.08  	11.029  	11.835  	13.32  	14.75
0.79  	1.2  	1.73  	2.34  	3.28  	4.21  	5.49  	6.98  	8.67  	10.823  	12.551  	13.297  	14.761
0.78  	1.09  	1.55  	2.18  	3.14  	4.46  	5.61  	6.62  	7.34  	10.215  	12.328  	14.058  	14.737
0.78  	1.14  	1.66  	2.26  	3.25  	4.5  	5.98  	7.31  	8.54  	9.372  	11.67  	13.822  	15.536
0.71  	1.15  	1.66  	2.32  	3.32  	4.67  	6.13  	7.15  	8.14  	9.597  	10.752  	13.121  	15.288
0.86  	1.17  	1.71  	2.5  	3.31  	4.61  	6.03  	7.32  	8.06  	9.707  	10.998  	12.137  	14.552
0.68  	1.15  	1.66  	2.39  	3.33  	4.45  	6.11  	7.29  	8.41  	9.806  	11.117  	12.401  	13.513
